,TIMESTAMP,I_static_model_state_x,I_static_model_state_y,S_static_model_state_x,S_static_model_state_y,S_static_model_state_z,S_static_model_state_a,S_static_model_state_b,S_static_model_state_g,I_current_state_x,I_current_state_y,S_current_state_x,S_current_state_y,S_current_state_z,S_current_state_a,S_current_state_b,S_current_state_g,S_RC_STEER,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z
103,3.42,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,78.52681590659198,980.1656308613503,-17.782315836022573,-19.162884386513863,0.34485024201698344,0.1802687891826338,-0.00664420811992087,-0.16541071471346103,0.0,0.48279850900941484,-0.07718474897652669,0.00012701226133596125,-0.0001419440405348406,-0.00020074223345364618,0.013735265582109586
104,3.46,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,78.99817525699619,980.240841148177,-17.76300159922552,-19.16596617387652,0.34484966477982787,0.18027278221380927,-0.006644817734003132,-0.16485553562623553,0.0,0.4828648841852737,-0.07691733603400752,0.00012766205316848715,-0.0001472462187734332,-0.00019629598285315458,0.013940731943105359
105,3.5,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,79.46959804015123,980.3157871863544,-17.743684763232828,-19.169037133489645,0.3448491114339339,0.18027653061381418,-0.006645294594523293,-0.16429274840941702,0.0,0.4829289693097346,-0.07664515520940227,0.00012820946175076675,-0.0001522461202045575,-0.00019239722301232225,0.014121999324423382
106,3.54,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,79.9410821085866,980.3904656714637,-17.724365416038403,-19.172097129952657,0.3448485783711165,0.1802800694367178,-0.006645649413863876,-0.16372326199196569,0.0,0.4829909328669538,-0.07637005535979366,0.00012867776736669688,-0.00015633503312324749,-0.00018885667170348935,0.014281508630698216
107,3.58,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,80.29473421092656,980.4462973679416,-17.709874305503497,-19.17438486775956,0.34484819036725367,0.18028260635304036,-0.006645841121313717,-0.1632922389077762,0.0,0.4830361592253228,-0.07616200578176256,0.00012899346777139238,-0.0001589477232014352,-0.000186442370844612,0.014388435101924214
108,3.61,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,80.64841897096285,980.5019760319971,-17.69538185679957,-19.176666334969642,0.34484781161536626,0.18028505425913402,-0.006645974424468472,-0.16285820515612412,0.0,0.4830804244933784,-0.07595253434148559,0.0001292858911802696,-0.00016129083289965704,-0.00018423818023260687,0.01448559891620439
109,3.63,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,81.00213572568391,980.557500659078,-17.680888097093927,-19.178941490420755,0.34484744148566276,0.1802874208706548,-0.006646054447082826,-0.1624214353306277,0.0,0.4831238120897062,-0.0757417190434175,0.00012955837609282853,-0.00016342793096574585,-0.00018223644096712667,0.014573905515541255
110,3.66,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,81.35588386772645,980.6128703132003,-17.666393051273648,-19.181210295760405,0.34484707942060583,0.1802897125630045,-0.006646086162300831,-0.16198217873565404,0.0,0.48316639443379406,-0.0755296595875893,0.00012981298651145752,-0.00016539370442527547,-0.00018042377197055557,0.014654167652259435
111,3.69,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,81.7096628384593,980.6680841351331,-17.651896742228985,-19.18347271578106,0.34484672491392926,0.18029193491781795,-0.006646074212328609,-0.1615406619134515,0.0,0.48320823528383994,-0.07531646184460525,0.00013005130799431574,-0.00016720838620406682,-0.00017878499149862547,0.01472711817502569
112,3.71,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,81.9455323565567,980.704806386538,-17.642231844902067,-19.184977432424,0.34484649254517385,0.18029338047145682,-0.006646044107959859,-0.1612451641789162,0.0,0.48323574562707416,-0.07517374829920236,0.0001302018426496285,-0.00016834142959872933,-0.00017778168376350256,0.014772020188682821
113,3.75,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,82.41731119921457,980.7780409063339,-17.622900419154135,-19.187978261527828,0.3448460379134601,0.18029617979719856,-0.006645942708387154,-0.16065165069702922,0.0,0.4832895781894601,-0.07488461769898026,0.00013057802993639064,-0.00017145399305790879,-0.00017635918307068688,0.014853530541184976
114,3.79,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,82.77117949880447,980.8327812989118,-17.608400449805085,-19.190221282491997,0.34484570742666654,0.18029817615884305,-0.006645851120179252,-0.16020450699473754,0.0,0.48332908871452884,-0.07466562376906405,0.00013086835461314768,-0.00017428923400139652,-0.00017568977787118674,0.014908310593491906
115,3.82,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,83.27547422654372,980.9598162181157,-17.587736665839184,-19.195426615766692,0.3453197719145882,0.1881404474349166,0.0007358339854357176,-0.15807416818440476,0.0,0.5237086975429409,-0.1413548552903383,0.007915416119800688,0.21435849264216136,0.1443084790264043,0.0525996165359127
116,3.86,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,83.78108029423474,981.1206609582157,-17.56701914891916,-19.20201732706835,0.34542147663385553,0.19459666824803712,0.006274145172691124,-0.1532385113756396,0.0,0.522608772389084,-0.1505962847070354,-0.006617482109928897,0.22606721999619128,0.16880415650458402,0.040079174008468964
117,3.89,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,84.03849280830936,981.1887175155042,-17.556471514196105,-19.20480598600115,0.3457593170035283,0.19871607228948485,0.0103047629829524,-0.15243538732490552,0.0,0.528336917308868,-0.13687412477130212,0.016650846727733586,0.23389473277247574,0.1639651194508175,0.039472422427186155
118,3.92,48.94488490797862,976.8096994410162,-18.99445349645356,-19.02537305026603,0.33665333573404044,0.14116285311846438,-0.014727063312674286,0.017969243616285203,84.50513625712763,981.2456211098502,-17.537350514342087,-19.207137645476784,0.34576265092035985,0.19697947245034841,0.008848675371766408,-0.15250683630362236,0.0,0.4723531154605411,-0.04617101994284871,-0.005734395806561273,-0.025048888612311172,-0.01798592940552601,0.0005274535872881695
